,Run,run_length,runner_up_highest,standard_lowest,standard_reached,num_agents,num_edges,num_variants,link_generator,variant_exchange,multiplexity_range
125,125,4107,901.0,99.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
126,126,1589,704.0,40.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
127,127,1947,753.0,45.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
128,128,2239,618.0,63.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
129,129,4441,906.0,94.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
130,130,936,422.0,192.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
131,131,1606,588.0,91.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
132,132,1096,451.0,187.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
133,133,1399,584.0,17.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
134,134,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
135,135,1169,739.0,49.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
136,136,2080,627.0,46.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
137,137,662,601.0,179.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
138,138,3618,908.0,92.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
139,139,1129,772.0,42.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
140,140,2650,552.0,179.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
141,141,899,466.0,188.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
142,142,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
143,143,2053,633.0,183.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
144,144,2593,804.0,146.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
145,145,1395,591.0,23.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
146,146,1551,386.0,201.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
147,147,3676,834.0,118.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
148,148,3491,566.0,94.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
149,149,3912,877.0,18.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
150,150,3446,953.0,47.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
151,151,2984,784.0,90.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
152,152,1425,639.0,78.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
153,153,2675,532.0,180.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
154,154,1777,696.0,40.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
155,155,2106,800.0,9.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
156,156,3762,936.0,64.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
157,157,2809,667.0,135.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
158,158,1578,586.0,192.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
159,159,1082,433.0,172.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
160,160,2256,557.0,154.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
161,161,1008,482.0,215.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
162,162,1210,801.0,182.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
163,163,1543,408.0,104.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
164,164,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
165,165,1892,561.0,61.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
166,166,1783,316.0,187.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
167,167,1830,681.0,94.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
168,168,750,230.0,195.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
169,169,962,540.0,153.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
170,170,847,248.0,216.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
171,171,1307,560.0,129.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
172,172,3121,797.0,73.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
173,173,1551,622.0,124.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
174,174,834,523.0,200.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
175,175,1074,491.0,202.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
176,176,1598,465.0,142.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
177,177,1183,419.0,119.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
178,178,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
179,179,3232,853.0,56.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
180,180,4813,918.0,82.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
181,181,1563,749.0,189.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
182,182,2485,710.0,170.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
183,183,2902,503.0,189.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
184,184,3197,755.0,147.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
185,185,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
186,186,1206,619.0,129.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
187,187,3673,896.0,99.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
188,188,1173,617.0,171.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
189,189,1021,490.0,195.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
190,190,2085,738.0,62.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
191,191,1052,396.0,163.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
192,192,2251,461.0,83.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
193,193,1127,394.0,158.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
194,194,1051,548.0,196.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
195,195,1034,635.0,76.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
196,196,2296,494.0,201.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
197,197,1233,449.0,210.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
198,198,3862,934.0,66.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
199,199,678,549.0,153.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
200,200,1057,421.0,216.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
201,201,1158,513.0,149.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
202,202,974,862.0,128.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
203,203,3405,571.0,124.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
204,204,631,470.0,108.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
205,205,3895,593.0,138.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
206,206,738,383.0,145.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
207,207,2687,835.0,72.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
208,208,1631,485.0,138.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
209,209,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
210,210,3173,715.0,76.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
211,211,1022,416.0,215.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
212,212,365,402.0,210.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
213,213,1235,477.0,199.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
214,214,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
215,215,2144,447.0,194.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
216,216,3616,632.0,171.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
217,217,680,306.0,187.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
218,218,2234,441.0,173.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
219,219,1574,762.0,77.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
220,220,1040,464.0,139.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
221,221,2841,664.0,179.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
222,222,1369,438.0,194.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
223,223,2848,855.0,145.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
224,224,1532,628.0,144.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
225,225,2418,791.0,175.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
226,226,4121,693.0,107.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
227,227,2333,949.0,51.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
228,228,2458,613.0,189.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
229,229,3268,780.0,68.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
230,230,2106,621.0,188.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
231,231,1887,433.0,85.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
232,232,826,371.0,166.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
233,233,2691,921.0,42.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
234,234,1364,771.0,48.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
235,235,1734,874.0,34.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
236,236,1975,617.0,145.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
237,237,2565,468.0,108.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
238,238,1465,448.0,133.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
239,239,3220,874.0,126.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
240,240,738,489.0,235.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
241,241,1637,758.0,133.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
242,242,5000,,,False,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
243,243,3463,766.0,153.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
244,244,896,332.0,209.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
245,245,1073,395.0,160.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
246,246,1852,560.0,77.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
247,247,2583,498.0,208.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
248,248,2008,963.0,37.0,True,1000,1,5,<__main__.HolmeKimNetwork object at 0x7fc1b5762d68>,<__main__.MultiplexPowerVariantExchange object at 0x7fc1b57629b0>,"[1, 3]"
